"day","administrative_level_2","confirmed","tests","deaths","other_deaths","recovered","active","confirmed_daily","tests_daily","deaths_daily","other_deaths_daily","recovered_daily","tests_positive_new_daily","tests_positive_repeated_daily","imported_daily","population","tpr_confirmed","tpr_tpn","confirmed_100k","tpn_100k","confirmed_growth_weekly","tpn_growth_weekly","tpr_confirmed_diff_weekly","tpr_tpn_diff_weekly","confirmed_100k_growth_weekly","tpn_100k_growth_weekly"
2020-02-01,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-14,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-14,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-14,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Telšių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,130629,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"Utenos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,124965,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-15,"Vilniaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,820725,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Alytaus apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,134055,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Kauno apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,562891,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Klaipėdos apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,320014,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Marijampolės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136657,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Panevėžio apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,211162,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Šiaulių apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261429,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-02-16,"Tauragės apskr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,91802,NA,NA,0,0,NA,NA,NA,NA,NA,NA
